epoch,train_loss,valid_loss,has_train_loss_improved,has_valid_loss_improved,duration
0,0.0408135,0.0175682622939,1,1,17.7064549923
1,0.0160969,0.0128682199866,1,1,17.6693270206
2,0.0131583,0.0109079489484,1,1,17.6597869396
3,0.0113595,0.00953517388552,1,1,17.6779630184
4,0.0100426,0.00856447778642,1,1,17.6627850533
5,0.0091019,0.00787370372564,1,1,17.6939520836
6,0.00842077,0.00736331148073,1,1,17.6807909012
7,0.0079065,0.00696950498968,1,1,17.703717947
8,0.00749763,0.00665194448084,1,1,17.6752660275
9,0.00715831,0.00638629868627,1,1,17.6865391731
10,0.00686912,0.00615838728845,1,1,17.7344608307
11,0.00661789,0.0059591610916,1,1,17.6785590649
12,0.00639632,0.00578221911564,1,1,17.6671040058
13,0.00619843,0.0056227860041,1,1,17.6672110558
14,0.00601972,0.00547722866759,1,1,17.6873960495
15,0.00585674,0.00534276943654,1,1,17.6848788261
16,0.0057068,0.0052172918804,1,1,17.6802010536
17,0.0055678,0.00509920017794,1,1,17.6933720112
18,0.00543807,0.00498729292303,1,1,17.6862771511
19,0.00531629,0.0048806713894,1,1,17.6710889339
20,0.0052014,0.00477865617722,1,1,17.685133934
21,0.00509253,0.00468072667718,1,1,17.6619310379
22,0.00498899,0.00458647543564,1,1,17.6722068787
23,0.00489021,0.0044955778867,1,1,17.667470932
24,0.0047957,0.00440776441246,1,1,17.6647150517
25,0.00470507,0.00432281009853,1,1,17.6566410065
26,0.00461796,0.00424051936716,1,1,17.6609299183
27,0.00453409,0.00416072364897,1,1,17.6727559566
28,0.0044532,0.00408327300102,1,1,17.746753931
29,0.00437509,0.00400803470984,1,1,17.7136938572
30,0.00429955,0.00393489468843,1,1,17.6825249195
31,0.00422644,0.00386374909431,1,1,17.6493220329
32,0.00415559,0.00379450758919,1,1,17.6800818443
33,0.0040869,0.00372709194198,1,1,17.6696920395
34,0.00402024,0.00366143207066,1,1,17.6939868927
35,0.00395552,0.00359746743925,1,1,17.6667830944
36,0.00389266,0.00353514612652,1,1,17.6711480618
37,0.00383157,0.00347442016937,1,1,17.7195279598
38,0.00377219,0.00341524858959,1,1,17.6624858379
39,0.00371447,0.0033575957641,1,1,17.6689898968
40,0.00365833,0.00330143072642,1,1,17.6591629982
41,0.00360374,0.00324672437273,1,1,17.7017598152
42,0.00355065,0.00319345248863,1,1,17.6783270836
43,0.00349902,0.00314159202389,1,1,17.677134037
44,0.00344882,0.0030911215581,1,1,17.7160959244
45,0.00340001,0.00304202409461,1,1,17.6585960388
46,0.00335256,0.00299428123981,1,1,17.6967971325
47,0.00330645,0.00294787529856,1,1,17.6558580399
48,0.00326164,0.00290278950706,1,1,17.6522128582
49,0.00321812,0.00285900686868,1,1,17.6860561371
50,0.00317585,0.00281651131809,1,1,17.6648831367
51,0.00313482,0.00277528283186,1,1,17.7000069618
52,0.00309499,0.00273530441336,1,1,17.6781990528
53,0.00305634,0.00269655510783,1,1,17.7100379467
54,0.00301886,0.00265901326202,1,1,17.6788671017
55,0.0029825,0.00262265582569,1,1,17.6691579819
56,0.00294725,0.0025874581188,1,1,17.6678850651
57,0.00291307,0.00255339383148,1,1,17.6935391426
58,0.00287995,0.00252043432556,1,1,17.6797330379
59,0.00284784,0.00248855026439,1,1,17.7024619579
60,0.00281672,0.00245770998299,1,1,17.7095689774
61,0.00278656,0.0024278818164,1,1,17.6573910713
62,0.00275732,0.00239903130569,1,1,17.7258079052
63,0.00272898,0.00237112538889,1,1,17.6665320396
64,0.0027015,0.00234412867576,1,1,17.6640539169
65,0.00267484,0.00231800647452,1,1,17.6991760731
66,0.00264899,0.00229272362776,1,1,17.7149450779
67,0.0026239,0.00226824637502,1,1,17.6845738888
68,0.00259955,0.00224454072304,1,1,17.6812400818
69,0.00257591,0.00222157430835,1,1,17.6873600483
70,0.00255295,0.00219931569882,1,1,17.6797020435
71,0.00253064,0.00217773509212,1,1,17.7044799328
72,0.00250896,0.00215680408292,1,1,17.6962790489
73,0.00248788,0.00213649589568,1,1,17.725055933
74,0.00246739,0.00211678538471,1,1,17.667965889
